"Name","Average coverage","Reference length"
"1236","57.202","4925"
"1237","0.228","1283"
"1238","1605.9","2861"
"1239","3.987","1264"
"1240","0","1746"
"1241","0.176","14918"
"1242","26.432","3102"
"1243","2.298","61792"
"1244","1.011","1423"
"1245","1.949","3464"
"1246","0.017","17723"
"1247","49.078","8406"
"1248","14.422","1594"
"1249","47.672","4086"
"1250","1113.74","1471"
"1251","7.642","6012"
"1252","10.231","3587"
"1253","1.234","2512"
"1254","1.179","30333"
"1255","0.294","34791"
"1256","6277.689","4081"
"1257","27.778","6192"
"1258","79.85","3372"
"1259","9.329","3235"
"1260","11.966","7000"
"1261","0.045","6609"
"1262","48.312","11438"
"1263","6.844","13744"
"1264","18.532","16750"
"1265","2.557","1437"
"1266","928.66","1234"
"1267","3.829","19188"
"1268","9.302","25539"
"1269","0.587","5709"
"1270","2419.043","1971"
"1271","186.921","1193"
"1272","9.906","28079"
"1273","1900.663","1199"
"1274","38.652","20143"
"1275","0.026","100612"
"1276","1.272","2531"
"1277","1873.114","1356"
"1278","960.866","1152"
"1279","2.259","3557"
"1280","1.145","1466"
"1281","1.823","1466"
"1282","63.104","37362"
"1283","8.793","10057"
"1284","2.46","90932"
"1285","111.547","19436"
"1286","1643.006","1232"
"1287","1.55","2143"
"1288","1.345","28089"
"1289","1.558","1045"
"1290","39.61","3065"
"1291","11.01","48830"
"1292","1575.902","1946"
"1293","32.631","1279"
"1294","3.504","1790"
"1295","2.382","110127"
"1296","2622.314","4089"
"1297","55.438","14674"
"1298","6.984","1667"
"1299","1.124","22736"
"1300","41.653","4656"
"1301","20.421","5436"
"1302","51.949","9344"
"1303","4.03","8600"
"1304","2.303","23089"
"1305","0.119","26247"
"1306","0.043","17272"
"1307","24.837","12653"
"1308","40.625","8588"
"1309","0","2874"
"1310","16.85","2133"
"1311","2677.766","1376"
"1312","5.888","12231"
"1313","4.429","181754"
"1314","28.605","1098"
"1315","18.93","13690"
"1316","52.361","10420"
"1317","5.502","9533"
"1318","2.551","5982"
"1319","61.992","2086"
"1320","79.765","17983"
"1321","0.11","1361"
"1322","0.25","1723"
"1323","1.335","1721"
"1324","43.532","12235"
"1325","10.255","9809"
"1326","28.871","16026"
"1327","1.673","16214"
"1328","1.938","113316"
"1329","39.072","54028"
"1330","4.143","3703"
"1331","17.207","1851"
"1332","2076.981","2628"
"1333","49.037","2338"
"1334","9.96","2524"
"1335","0","1510"
"1336","4.028","24553"
"1337","6.205","2970"
"1338","10.618","4538"
"1339","8.377","1393"
"1340","1.083","5743"
"1341","0.394","1383"
"1342","36.901","30704"
"1343","34.01","4676"
"1344","13.908","21034"
"1345","24.061","6121"
"1346","1559.831","3082"
"1347","416.249","13750"
"1348","16.183","2646"
"1349","3374.197","1496"
"1350","0.121","1065"
"1351","0.329","1441"
"1352","0.081","6235"
"1353","15.751","3281"
"1354","0.195","28057"
"1355","21.847","5740"
"1356","0.201","5212"
"1357","49.483","1991"
"1358","15.458","11722"
"1359","1.156","422634"
"1360","1276.714","2012"
"1361","32.652","5494"
"1362","5.133","3113"
"1363","46.194","1772"
"1364","144.042","1543"
"1365","42.579","1200"
"1366","4.232","1193"
"1367","8.478","8785"
"1368","11.134","9903"
"1369","32.514","2440"
"1370","52.33","3307"
"1371","1.211","5720"
"1372","1.084","4970"
"1373","49.354","1317"
"1374","41.138","47228"
"1375","1.398","8655"
"1376","7.929","5844"
"1377","1842.147","2779"
"1378","4.6","1351"
"1379","99.471","5126"
"1380","292.541","7950"
"1381","0.849","376577"
"1382","4.741","28212"
"1383","25.522","2210"
"1384","11.978","11549"
"1385","19.213","14929"
"1386","1030.219","1390"
"1387","1651.979","2578"
"1388","981.329","1077"
"1389","0.132","13531"
"1390","479.636","11306"
"1391","17.582","1653"
"1392","60.962","10107"
"1393","0.049","1181"
"1394","5.621","4814"
"1395","59.669","1669"
"1396","2.779","26806"
"1397","11.169","1095"
"1398","0.045","4490"
"1399","0.397","7366"
"1400","931.034","1136"
"1401","85.119","19163"
"1402","60.594","5014"
"1403","24.313","22625"
"1404","32.762","11117"
"1405","0.392","1908"
"1406","6.46","1363"
"1407","21.06","26387"
"1408","7.33","1573"
"1409","9.933","7734"
"1410","9.713","26528"
"1411","63.325","4123"
"1412","30.075","17735"
"1413","46.815","14325"
"1414","43.685","4989"
"1415","434.555","3357"
"1416","14.551","15436"
"1417","2.666","1216"
"1418","0","2584"
"1419","73.495","2717"
"1420","0.182","3476"
"1421","3.003","146398"
"1422","0.21","10113"
"1423","5.033","1495"
"1424","14.898","7412"
"1425","1272.073","2718"
"1426","2.797","19515"
"1427","0","2263"
"1428","7.092","3074"
"1429","6.379","3364"
"1430","8.958","1623"
"1431","91.89","3348"
"1432","0.142","32042"
"1433","65.935","20361"
"1434","5.438","2614"
"1435","2.163","3101"
"1436","24.954","11055"
"1437","3.408","1607"
"1438","35.096","1621"
"1439","308.729","1204"
"1440","21.643","3803"
"1441","0.326","2886"
"1442","0","1077"
"1443","38.613","8586"
"1444","10.635","18805"
"1445","1.108","3315"
"1446","4874.493","1951"
"1447","0.112","5766"
"1448","12.43","5558"
"1449","0.541","14200"
"1450","7.919","1110"
"1451","14.762","4061"
"1452","0.142","18682"
"1453","20.918","1088"
"1454","2359.835","1934"
"1455","6.265","9854"
"1456","76.467","21684"
"1457","0.164","104466"
"1458","25.874","5254"
"1459","70.926","18979"
"1460","0.669","1399"
"1461","0.171","20746"
"1462","724.364","4463"
"1463","12.415","13594"
"1464","0","2092"
"1465","65.728","5768"
"1466","109.494","19940"
"1467","71.204","1942"
"1468","5.082","3353"
"1469","0.382","2720"
"1470","0.712","1017"
"1471","50.391","3251"
"1472","1.131","3191"
"1473","34.864","7930"
"1474","0.281","1599"
"1475","27.075","3617"
"1476","23.949","28852"
"1477","38.859","4490"
"1478","0.213","16890"
"1479","0.974","264960"
"1480","7.213","1708"
"1481","1286.417","1817"
"1482","25.82","5730"
"1483","58.023","3438"
"1484","0.122","49908"
"1485","3.814","4306"
"1486","14.756","4144"
"1487","0.674","14541"
"1488","23.913","1348"
"1489","19.844","1292"
"1490","567.604","2713"
"1491","27.149","1989"
"1492","45.016","5347"
"1493","7.764","14289"
"1494","0.335","3363"
"1495","3.948","1195"
"1496","0","2501"
"1497","26.216","5194"
"1498","1.776","1655"
"1499","3.348","60135"
"1500","1.269","8048"
"1501","1.461","7694"
"1502","3.151","1317"
"1503","2079.489","1881"
"1504","0.39","1768"
"1505","87.368","42614"
"1506","0.865","19279"
"1507","0.656","9224"
"1508","5.539","40390"
"1509","47.505","1102"
"1510","1993.002","1756"
"1511","50.774","5366"
"1512","2808.994","3143"
"1513","3.339","72696"
"1514","31.591","2075"
"1515","11.155","1352"
"1516","3.269","63574"
"1517","1.741","22729"
"1518","9.813","2828"
"1519","1.308","3289"
"1520","4.384","6881"
"1521","45.99","1991"
"1522","14.27","1148"
"1523","1355.138","3060"
"1524","114.916","2585"
"1525","1274.203","1411"
"1526","0.199","35666"
"1527","3.348","15416"
"1528","34.968","7127"
"1529","66.92","2200"
"1530","42.641","4900"
"1531","17.521","3530"
"1532","42.193","1948"
"1533","39.352","8195"
"1534","24.818","1674"
"1535","0.949","11593"
"1536","28.757","1476"
"1537","1756.442","2030"
"1538","40.942","2846"
"1539","1600.923","3511"
"1540","8.421","1423"
"1541","10.375","3983"
"1542","5.477","38513"
"1543","3117.193","1737"
"1544","246.473","1435"
"1545","23.704","3529"
"1546","89.343","1227"
"1547","8.012","5434"
"1548","11.832","1174"
"1549","23.087","3680"
"1550","2959.573","1888"
"1551","44.039","3785"
"1552","8.188","2851"
"1553","0.71","18290"
"1554","22.181","3467"
"1555","117.908","3985"
"1556","0.72","5600"
"1557","4.45","9320"
"1558","0.336","8387"
"1559","0.215","63813"
"1560","29.281","44872"
"1561","13.649","5591"
"1562","0.502","2984"
"1563","1.415","224497"
"1564","1285.836","1228"
"1565","0.985","1296"
"1566","1.44","177757"
"1567","1462.712","1333"
"1568","341.612","15778"
"1569","23.465","7608"
"1570","44.136","9344"
"1571","0.317","43954"
"1572","0.278","23357"
"1573","20.121","23346"
"1574","1744.708","1633"
"1575","52.082","3517"
"1576","1043.837","2497"
"1577","965.139","2936"
"1578","0","2244"
"1579","3.263","16581"
"1580","13.861","11649"
"1581","0.207","10041"
"1582","68.099","8730"
"1583","33.675","17186"
"1584","4.482","62332"
"1585","3.35","1296"
"1586","2.143","1588"
"1587","6.425","1850"
"1588","53.724","2805"
"1589","51.071","1304"
"1590","4.171","3980"
"1591","42.422","3050"
"1592","5.038","65934"
"1593","38.448","5801"
"1594","1591.321","3020"
"1595","44.857","1248"
"1596","20.665","6325"
"1597","46.221","2340"
"1598","0.424","4275"
"1599","40.125","1029"
"1600","1.49","3938"
"1601","3.611","1145"
"1602","1.662","30733"
"1603","50.392","1944"
"1604","14.496","8376"
"1605","62.374","40974"
"1606","0.228","29592"
"1607","42.583","1580"
"1608","1.715","12551"
"1609","1956.636","5837"
"1610","0","2268"
"1611","15.736","1909"
"1612","45.068","2213"
"1613","3.928","1906"
"1614","16.555","2495"
"1615","1.327","73725"
"1616","0.94","5859"
"1617","18.533","27199"
"1618","2075.044","2891"
"1619","31.074","1739"
"1620","2.646","6728"
"1621","10.537","6161"
"1622","3.294","8480"
"1623","0.537","10394"
"1624","52.02","1399"
"1625","40.322","8844"
"1626","45.152","3594"
"1627","35.171","3877"
"1628","15.681","2155"
"1629","21.29","1799"
"1630","2549.788","2793"
"1631","1233.401","8062"
"1632","711.323","2473"
"1633","2.232","8610"
"1634","0.355","15361"
"1635","345.935","1279"
"1636","47.375","12637"
"1637","117.528","16642"
"1638","23.343","10514"
"1639","1.206","4997"
"1640","1.81","4129"
"1641","0.05","2980"
"1642","7.013","1062"
"1643","6.815","35486"
"1644","0.626","178372"
"1645","1.187","5968"
"1646","3.53","16624"
"1647","29.388","2417"
"1648","0.071","13391"
"1649","0","1130"
"1650","2101.675","1808"
"1651","0","1204"
"1652","6.382","7477"
"1653","35.302","1089"
"1654","3.512","6849"
"1655","6.08","16053"
"1656","0.065","4632"
"1657","0.324","6462"
"1658","0.472","8659"
"1659","13.947","1618"
"1660","2.489","1071"
"1661","0.861","86649"
"1662","34.223","7778"
"1663","1547.721","2889"
"1664","51.231","25481"
"1665","6.858","3093"
"1666","35.203","12080"
"1667","50.623","5227"
"1668","1.209","7533"
"1669","0","1480"
"1670","0.052","2870"
"1671","0.133","31906"
"1672","5.553","4487"
"1673","0.798","8286"
"1674","5.078","9589"
"1675","15.669","25093"
"1676","2.245","2251"
"1677","0.138","5488"
"1678","15.198","7651"
"1679","2.88","100573"
"1680","1.283","6517"
"1681","10.559","1069"
"1682","0.284","51578"
"1683","688.666","1826"
"1684","33.557","2395"
"1685","1430.787","1204"
"1686","0.192","216372"
"1687","8.52","3780"
"1688","2.219","2022"
"1689","1.251","12602"
"1690","2110.005","3094"
"1691","42.63","3217"
"1692","3.185","1024"
"1693","39.824","4276"
"1694","140.411","4895"
"1695","1319.751","3204"
"1696","10.996","2720"
"1697","0.564","6329"
"1698","26.519","14653"
"1699","3.41","13972"
"1700","0.236","43308"
"1701","49.532","6068"
"1702","40.225","1295"
"1703","0.093","92036"
"1704","1106.951","1077"
"1705","107.985","1101"
"1706","110.736","1044"
"1707","59.096","24466"
"1708","17.841","1581"
"1709","10.931","11804"
"1710","0","2354"
"1711","27.157","20520"
"1712","1.924","2945"
"1713","73.928","14093"
"1714","1637.576","5026"
"1715","40.43","9057"
"1716","1.174","19384"
"1717","3.165","29728"
"1718","0.236","3807"
"1719","46.028","3787"
"1720","2258.38","2409"
"1721","14.264","6157"
"1722","1.046","13578"
"1723","1.959","5370"
"1724","2233.425","1555"
"1725","8.028","1381"
"1726","0.633","9694"
"1727","5.932","9208"
"1728","3.035","2956"
"1729","3.408","31648"
"1730","0.309","2472"
"1731","34.51","1503"
"1732","0.98","348204"
"1733","10.029","22791"
"1734","0.22","52308"
"1735","32.176","1591"
"1736","27.399","1828"
"1737","0","6174"
"1738","0.474","8553"
"1739","2.987","45972"
"1740","1.136","2482"
"1741","32.435","5320"
"1742","17.014","3657"
"1743","13.067","10892"
"1744","1.395","1445"
"1745","1.859","2900"
"1746","13.404","2013"
"1747","1230.245","1801"
"1748","0.072","17132"
"1749","1.212","1092"
"1750","1249.722","5760"
"1751","64.784","2113"
"1752","6.665","2335"
"1753","23.154","2384"
"1754","1.548","1605"
"1755","4.117","30187"
"1756","6.202","6046"
"1757","0.196","16250"
"1758","0.733","1605"
"1759","21.219","40804"
"1760","28.918","1733"
"1761","7.324","5793"
"1762","1187.178","2251"
"1763","35.947","2568"
"1764","1.249","4506"
"1765","50.902","3420"
"1766","47118.478","1045"
"1767","699.502","4267"
"1768","0.53","1518"
"1769","29.033","15796"
"1770","2607.661","1408"
"1771","15.298","1885"
"1772","7.916","2189"
"1773","3.104","174051"
"1774","12.846","3942"
"1775","5.352","5906"
"1776","34.111","2665"
"1777","0.961","8827"
"1778","4.707","6247"
"1779","1.406","2161"
"1780","19.55","6879"
"1781","8.93","13467"
"1782","94.473","4034"
"1783","3.241","1885"
"1784","34.623","1269"
"1785","3.388","7295"
"1786","1628.52","2587"
"1787","0.015","6803"
"1788","20.501","4676"
"1789","941.397","1258"
"1790","0.054","5416"
"1791","15.664","3635"
"1792","6.105","5399"
"1793","1.053","6206"
"1794","2.947","61438"
"1795","0","5788"
"1796","31.836","1521"
"1797","30.703","1571"
"1798","1633.496","2314"
"1799","4.051","3951"
"1800","44.527","25733"
"1801","6.977","1982"
"1802","12.513","9052"
"1803","0.587","5971"
"1804","0.065","8490"
"1805","1202.674","1365"
"1806","0.077","98694"
"1807","3.925","7575"
"1808","13.835","5194"
"1809","0.494","4225"
"1810","31.238","6288"
"1811","9.773","16653"
"1812","77.219","8060"
"1813","0","1876"
"1814","6.134","2452"
"1815","1.159","2384"
"1816","1.862","2880"
"1817","12.69","3532"
"1818","0.073","47896"
"1819","8.339","15850"
"1820","2.079","93084"
"1821","36.079","1059"
"1822","29.421","3018"
"1823","108.598","5166"
"1824","44.323","9724"
"1825","8.344","16545"
"1826","2.83","18011"
"1827","2.103","1433"
"1828","0.054","5512"
"1829","42.546","6928"
"1830","7.509","3284"
"1831","0.265","10593"
"1832","39.644","3939"
"1833","31.771","6057"
"1834","72.296","53246"
"1835","0.748","1203"
"1836","11.257","6121"
"1837","202.473","1446"
"1838","5.165","1126"
"1839","0.519","8578"
"1840","2.373","3285"
"1841","0.743","2270"
"1842","0.102","9468"
"1843","13.39","4106"
"1844","5.543","3922"
"1845","32.229","20166"
"1846","0.663","3691"
"1847","35.188","16158"
"1848","12.892","23312"
"1849","9.343","41217"
"1850","6.564","4574"
"1851","0.479","40402"
"1852","111.818","10958"
"1853","636.609","1346"
"1854","46.598","3306"
"1855","1.47","1410"
"1856","1.37","1798"
"1857","4.58","25266"
"1858","1278.314","1016"
"1859","28.62","7508"
"1860","1720.37","1974"
"1861","2.946","1052"
"1862","11.858","11401"
"1863","2.997","1440"
"1864","60.149","2605"
"1865","2.022","8115"
"1866","5.024","1396"
"1867","0.854","3905"
"1868","4.398","10239"
"1869","46.544","1963"
"1870","1.341","11895"
"1871","2.948","1886"
"1872","0","3516"
"1873","81.949","2124"
"1874","64.464","31058"
"1875","1.727","1710"
"1876","0.386","11850"
"1877","2.209","1615"
"1878","3.006","114896"
"1879","135.454","4985"
"1880","345.216","1496"
"1881","1.606","11293"
"1882","0.301","6433"
"1883","74.651","17097"
"1884","0.534","8785"
"1885","0.029","10035"
"1886","3.297","4215"
"1887","0.037","8087"
"1888","1.591","2092"
"1889","3.408","11664"
"1890","8.583","1599"
"1891","10.982","4764"
"1892","3.006","14650"
"1893","0.02","7246"
"1894","6.194","3388"
"1895","5.901","7802"
"1896","1303.209","1501"
"1897","4.78","11183"
"1898","0.227","5136"
"1899","5.833","2938"
"1900","3.214","5125"
"1901","35.412","11230"
"1902","2.162","1235"
"1903","7.087","1917"
"1904","1775.338","2442"
"1905","28.726","5859"
"1906","0.617","65052"
"1907","1102.856","1938"
"1908","20.503","1063"
"1909","14.671","2462"
"1910","9.575","17827"
"1911","2.649","31665"
"1912","10.61","3301"
"1913","63.772","8827"
"1914","21.075","3088"
"1915","9.849","1886"
"1916","9.147","21606"
"1917","3.03","13066"
"1918","60.464","4246"
"1919","1855.814","3076"
"1920","101.638","5699"
"1921","12.674","6884"
"1922","0.055","5454"
"1923","74.33","2282"
"1924","49.073","1146"
"1925","78.075","60804"
"1926","502.613","1013"
"1927","1.909","39612"
"1928","0","1126"
"1929","0.139","1573"
"1930","12.732","8832"
"1931","54.826","8131"
"1932","87.475","8935"
"1933","30.774","1107"
"1934","74.965","7750"
"1935","1411.637","3769"
"1936","5.743","1976"
"1937","32.041","7160"
"1938","102.764","16371"
"1939","2.482","1477"
"1940","6.914","2035"
"1941","17.113","2868"
"1942","7.705","4434"
"1943","12.281","47128"
"1944","14.346","4842"
"1945","18.856","3217"
"1946","5.605","1556"
"1947","0.315","39934"
"1948","25.602","4501"
"1949","1.377","2867"
"1950","0.883","10347"
"1951","0","2381"
"1952","1822.271","1070"
"1953","65.256","1045"
"1954","7.598","9230"
"1955","34.185","4459"
"1956","0.086","5260"
"1957","18.617","8450"
"1958","0","1363"
"1959","0.262","2691"
"1960","873.715","3358"
"1961","6.368","1460"
"1962","296.405","9035"
"1963","8.199","28495"
"1964","12.618","2757"
"1965","1.293","13421"
"1966","0.289","38336"
"1967","10.033","1762"
"1968","8.4","2165"
"1969","17.257","11711"
"1970","0","2985"
"1971","0","1779"
"1972","1552.787","1335"
"1973","8.47","11012"
"1974","7.309","25994"
"1975","0.245","8122"
"1976","0.537","13986"
"1977","0.105","1426"
"1978","0.039","9918"
"1979","54.526","5244"
"1980","0.528","5948"
"1981","1071.57","2120"
"1982","69.066","44609"
"1983","9.366","1146"
"1984","1140.119","1227"
"1985","0.053","2825"
"1986","5.363","89536"
"1987","12.279","1197"
"1988","52.94","5860"
"1989","16.555","10794"
"1990","0","1026"
"1991","59.098","2961"
"1992","12.904","2173"
"1993","5.07","3730"
"1994","3.992","1816"
"1995","42.984","17428"
"1996","0.113","1790"
"1997","0","2662"
"1998","10.153","78428"
"1999","5.097","9490"
"2000","2.318","177770"
"2001","0.881","17741"
"2002","0","1136"
"2003","372.886","1518"
