"Name","Average coverage","Reference length"
"112202","10.396","1468"
"112203","5.336","1469"
"112204","10.929","1778"
"112205","13.848","1078"
"112206","9.94","1073"
"112207","9.524","1798"
"112208","14.507","2846"
"112209","5.901","1200"
"112210","6.116","1161"
"112211","19.196","1216"
"112212","10.566","1842"
"112213","21.566","3460"
"112214","7.038","1590"
"112215","10.307","1201"
"112216","14.576","1318"
"112217","6.142","1033"
"112218","8.994","1570"
"112219","9.021","1771"
"112220","9.238","1130"
"112221","12.061","1136"
"112222","8.594","1084"
"112223","11.661","1072"
"112224","9.489","1085"
"112225","12.189","2044"
"112226","12.282","1138"
"112227","14.45","1490"
"112228","13.915","2087"
"112229","12.935","1116"
"112230","13.339","1282"
"112231","6.449","1440"
"112232","10.232","1172"
"112233","8.072","1488"
"112234","18.128","1409"
"112235","4.999","1548"
"112236","6.146","1243"
"112237","12.702","1193"
"112238","13.473","1358"
"112239","5.399","1657"
"112240","9.729","4394"
"112241","11.494","1203"
"112242","13.858","2911"
"112243","8.54","1972"
"112244","21.318","2397"
"112245","12.352","1094"
"112246","15.049","1237"
"112247","6.539","1472"
"112248","7.844","1207"
"112249","10.237","4918"
"112250","5.623","1065"
"112251","13.72","1202"
"112252","13.375","1402"
"112253","9.879","1416"
"112254","11.92","2197"
"112255","5.788","1114"
"112256","7.686","3030"
"112257","8.306","1306"
"112258","11.686","1169"
"112259","15.398","1745"
"112260","11.281","2885"
"112261","13.101","1116"
"112262","9.543","1165"
"112263","11.824","1633"
"112264","18.601","1329"
"112265","10.276","1055"
"112266","9.02","1364"
"112267","10.671","1424"
"112268","13.926","1387"
"112269","8.186","1507"
"112270","9.029","2039"
"112271","11.147","1693"
"112272","13.384","1259"
"112273","10.81","1889"
"112274","13.215","1272"
"112275","14.133","1605"
"112276","8.074","2186"
"112277","10.289","1213"
"112278","11.398","2050"
"112279","12.509","1101"
"112280","8.236","2022"
"112281","12.558","2214"
"112282","10.544","1845"
"112283","10.281","1057"
"112284","6.964","1264"
"112285","8.435","1391"
"112286","9.722","1236"
"112287","9.352","2000"
"112288","14.864","2508"
"112289","10.65","2064"
"112290","5.008","1221"
"112291","7.062","1279"
"112292","9.955","2020"
"112293","6.506","3775"
"112294","8.263","1120"
"112295","6.16","1235"
"112296","13.289","1199"
"112297","10.682","2490"
"112298","18.174","2530"
"112299","5.666","1131"
"112300","17.211","1224"
"112301","9.467","1524"
"112302","10.788","1470"
"112303","5.861","1184"
"112304","9.376","1127"
"112305","8.076","1381"
"112306","11.553","1559"
"112307","7.146","1408"
"112308","6.028","1670"
"112309","10.949","1456"
"112310","12.791","1679"
"112311","17.583","1192"
"112312","17.191","1299"
"112313","10.528","1232"
"112314","7.796","1225"
"112315","18.13","1151"
"112316","15.381","1672"
"112317","12.537","2598"
"112318","10.356","1717"
"112319","17.088","1130"
"112320","11.267","1074"
"112321","8.914","1272"
"112322","9.361","2255"
"112323","13.803","1102"
"112324","22.322","1077"
"112325","16.451","3964"
"112326","8.621","1071"
"112327","13.701","1238"
"112328","9.564","1138"
"112329","8.911","1195"
"112330","8.374","2105"
"112331","9.593","1156"
"112332","9.698","2032"
"112333","18.057","1088"
"112334","10.305","1789"
"112335","17.002","1217"
"112336","8.211","1069"
"112337","18.296","2307"
"112338","7.897","1596"
"112339","10.339","1084"
"112340","8.719","1848"
"112341","9.444","1825"
"112342","9.982","1471"
"112343","12.644","1103"
"112344","9.26","2164"
"112345","18.386","1228"
"112346","13.35","3732"
"112347","11.82","1070"
"112348","6.282","1213"
"112349","12.675","1416"
"112350","6.577","1154"
"112351","10.247","1621"
"112352","14.117","1803"
"112353","37.173","1055"
"112354","10.04","1457"
"112355","11.467","1464"
"112356","5.058","1113"
"112357","4.696","1474"
"112358","12.835","3154"
"112359","10.593","1126"
"112360","13.015","2098"
"112361","8.348","1099"
"112362","7.44","2000"
"112363","13.162","1399"
"112364","20.04","1101"
"112365","11.642","1305"
"112366","11.04","2277"
"112367","6.25","2380"
"112368","7.188","1124"
"112369","22.191","2724"
"112370","6.285","1409"
"112371","7.129","1373"
"112372","10.531","1709"
"112373","12.619","1990"
"112374","19.921","1089"
"112375","7.204","1237"
"112376","7.875","1232"
"112377","11.091","4124"
"112378","16.971","1596"
"112379","15.511","1362"
"112380","8.309","1067"
"112381","14.31","1060"
"112382","26.314","1124"
"112383","9.861","1500"
"112384","35.932","1095"
"112385","9.529","1570"
"112386","5.273","1595"
"112387","5.481","1135"
"112388","15.266","1630"
"112389","6.555","1595"
"112390","13.107","1152"
"112391","7.788","1535"
"112392","11.234","2879"
"112393","9.242","1830"
"112394","8.072","1173"
"112395","8.827","1354"
"112396","4.672","1090"
"112397","15.154","1814"
"112398","6.766","1800"
"112399","16.171","1061"
"112400","10.143","1455"
"112401","10.545","2006"
"112402","10.418","1483"
"112403","12.141","2084"
"112404","8.717","1320"
"112405","16.147","1872"
"112406","8.31","1334"
"112407","15.198","1461"
"112408","9.293","1440"
"112409","16.061","1619"
"112410","18.509","1787"
"112411","35.29","1190"
"112412","9.414","3040"
"112413","5.829","1143"
"112414","7.273","1064"
"112415","6.652","1283"
"112416","16.163","1483"
"112417","8.97","1702"
"112418","7.53","1435"
"112419","13.627","1476"
"112420","23.184","1087"
"112421","12.583","2818"
"112422","9.568","1421"
"112423","6.635","1138"
"112424","10.041","1299"
"112425","5.556","1206"
"112426","10.362","1329"
"112427","6.77","1052"
"112428","8.45","2387"
"112429","8.055","1940"
"112430","13","1550"
"112431","10.336","1180"
"112432","8.684","2999"
"112433","7.461","1037"
"112434","8.512","1414"
"112435","8.974","1135"
"112436","8.505","1837"
"112437","10.547","1017"
"112438","8.902","1037"
"112439","9.52","1757"
"112440","17.061","1910"
"112441","8.499","1251"
"112442","10.208","1704"
"112443","13.025","1491"
"112444","31.466","1730"
"112445","13.552","2192"
"112446","11.8","1079"
"112447","26.228","1516"
"112448","9.48","1785"
"112449","11.169","1088"
"112450","7.572","1513"
"112451","14.359","2287"
"112452","9.302","1200"
"112453","8.053","1424"
"112454","10.223","1360"
"112455","10.592","1553"
"112456","8.099","1368"
"112457","10.046","2401"
"112458","5.89","1159"
"112459","15.246","1626"
"112460","16.362","1294"
"112461","9.546","1080"
"112462","11.231","1019"
"112463","25.923","1522"
"112464","8.41","1351"
"112465","10.316","1090"
"112466","7.581","1146"
"112467","8.464","2845"
"112468","8.22","1565"
"112469","10.618","1393"
"112470","6.601","1038"
"112471","7.76","1092"
"112472","18.01","1530"
"112473","7.273","1067"
"112474","10.367","1285"
"112475","8.463","1281"
"112476","9.728","2547"
"112477","9.991","1342"
"112478","7.581","1130"
"112479","11.036","1271"
"112480","21.984","2185"
"112481","8.475","1286"
"112482","7.025","1361"
"112483","17.84","1330"
"112484","6.067","1297"
"112485","7.307","1412"
"112486","9.941","1163"
"112487","14.52","1583"
"112488","24.784","1882"
"112489","10.046","4935"
"112490","13.979","2867"
"112491","10.653","1414"
"112492","8.549","1154"
"112493","6.15","1808"
"112494","11.302","1124"
"112495","9.244","1500"
"112496","12.518","1503"
"112497","10.937","1450"
"112498","13.967","1475"
"112499","7.853","1074"
"112500","10.28","1734"
"112501","13.759","1570"
"112502","6.731","1068"
"112503","13.41","1230"
"112504","11.595","1349"
"112505","12.877","1153"
"112506","7.468","1066"
"112507","7.693","1134"
"112508","11.952","1075"
"112509","5.783","1457"
"112510","12.173","3112"
"112511","13.704","1718"
"112512","10.839","1358"
"112513","9.457","1516"
"112514","11.867","1423"
"112515","11.143","1542"
"112516","20.437","1315"
"112517","9.183","1734"
"112518","18.339","1076"
"112519","8.033","1087"
"112520","10.798","1499"
"112521","9.772","1113"
"112522","11.311","1136"
"112523","7.138","2039"
"112524","17.606","1233"
"112525","5.849","1114"
"112526","7.505","1197"
"112527","18.811","1013"
"112528","15.313","2188"
"112529","7.362","1064"
"112530","7.381","1097"
"112531","15.635","1051"
"112532","33.758","1546"
"112533","10.854","1044"
"112534","8.772","1721"
"112535","17.593","2791"
"112536","4.826","1091"
"112537","7.301","1117"
"112538","7.746","2286"
"112539","12.115","1838"
"112540","5.43","1150"
"112541","5.816","1219"
"112542","7.374","1549"
"112543","11.739","1121"
"112544","8.153","1198"
"112545","11.271","2012"
"112546","10.19","3083"
"112547","7.806","2320"
"112548","20.297","1208"
"112549","13.659","2192"
"112550","6.033","1060"
"112551","7.999","1190"
"112552","24.866","1007"
"112553","18.207","2047"
"112554","16.994","1394"
"112555","10.244","1608"
"112556","9.816","1404"
"112557","32.907","1106"
"112558","6.865","1240"
"112559","13.961","1370"
"112560","10.655","1274"
"112561","26.987","2289"
"112562","14.314","2249"
"112563","9.202","1270"
"112564","17.976","1251"
"112565","12.631","2290"
"112566","11.519","2091"
"112567","7.819","1493"
"112568","9.74","1747"
"112569","8.793","1548"
"112570","12.173","1107"
"112571","9.602","1516"
"112572","7.658","1360"
"112573","12.602","1635"
"112574","8.766","1024"
"112575","8.111","1318"
"112576","9.175","1316"
"112577","13.449","1116"
"112578","9.367","1315"
"112579","4.848","1261"
"112580","7.052","1784"
"112581","6.131","1188"
"112582","6.783","1170"
"112583","7.701","1468"
"112584","9.68","3424"
"112585","12.814","1363"
"112586","8.268","1390"
"112587","12.967","2572"
"112588","15.433","1417"
"112589","11.008","2342"
"112590","9.716","1452"
"112591","10.502","1061"
"112592","11.221","1306"
"112593","13.965","3622"
"112594","7.193","2056"
"112595","16.059","4225"
"112596","11.411","1118"
"112597","14.475","1138"
"112598","13.162","1232"
"112599","6.592","2090"
"112600","15.844","2115"
"112601","18.408","2173"
"112602","4.184","1090"
"112603","15.789","1072"
"112604","11.847","1206"
"112605","10.526","3435"
"112606","14.797","1032"
"112607","10.87","1933"
"112608","10.104","1819"
"112609","10.013","1386"
"112610","14.028","1610"
"112611","8.603","1105"
"112612","18.594","2446"
"112613","13.46","2430"
"112614","11.324","1239"
"112615","12.089","1453"
"112616","8.419","1143"
"112617","11.994","2334"
"112618","7.783","1872"
"112619","10.166","1134"
"112620","7.771","2029"
"112621","8.685","1131"
"112622","8.222","1415"
"112623","14.176","1209"
"112624","3.436","1118"
"112625","17.74","2319"
"112626","10.687","1121"
"112627","14.026","2153"
"112628","9.738","1757"
"112629","9.935","2034"
"112630","35.86","1545"
"112631","10.861","1440"
"112632","16.398","2081"
"112633","5.606","1029"
"112634","10.899","2413"
"112635","9.551","1057"
"112636","9.617","1202"
"112637","9.756","2011"
"112638","8.724","1815"
"112639","14.471","1175"
"112640","15.388","2099"
"112641","11.737","2876"
"112642","5.046","1259"
"112643","8.964","1288"
"112644","7.636","1757"
"112645","11.196","1657"
"112646","18.033","1195"
"112647","11.492","1318"
"112648","17.376","1703"
"112649","9.701","2781"
"112650","9.517","1182"
"112651","18.732","1246"
"112652","12.72","1878"
"112653","11.196","1263"
"112654","12.887","1040"
"112655","9.303","1641"
"112656","6.699","1223"
"112657","16.912","1618"
"112658","16.635","1103"
"112659","8.45","1177"
"112660","13.569","1786"
"112661","9.944","1299"
"112662","21.037","2050"
"112663","16.643","2020"
"112664","8.577","2149"
"112665","9.089","1847"
"112666","9.538","2843"
"112667","7.929","1065"
"112668","14.29","1388"
"112669","14.544","1074"
"112670","10.406","1915"
"112671","18.632","1333"
"112672","5.862","1563"
"112673","8.617","1181"
"112674","17.396","2794"
"112675","8.854","1491"
"112676","9.747","1588"
"112677","6.029","1643"
"112678","9.414","1178"
"112679","7.564","1197"
"112680","9.309","1897"
"112681","6.415","1594"
"112682","10.086","2026"
"112683","5.354","1143"
"112684","5.81","1073"
"112685","7.632","2076"
"112686","12.873","2251"
"112687","9.253","1148"
"112688","8.043","1150"
"112689","12.795","1502"
"112690","10.889","1829"
"112691","5.368","1704"
"112692","19.521","1602"
"112693","10.028","2015"
"112694","12.83","1159"
"112695","10.856","2133"
"112696","12.605","2019"
"112697","11.488","1626"
"112698","10.295","1809"
"112699","13.749","1501"
"112700","6.916","1672"
"112701","14.944","1408"
"112702","7.965","1137"
"112703","8.75","1300"
"112704","18.514","2185"
"112705","13.599","1655"
"112706","4.507","1131"
"112707","11.606","1569"
"112708","6.958","1722"
"112709","19.477","2053"
"112710","7.036","1379"
"112711","9.147","1369"
"112712","5.625","1344"
"112713","14.124","1283"
"112714","9.461","1335"
"112715","7.778","3843"
"112716","12.693","1438"
"112717","9.804","1037"
"112718","10.17","1891"
"112719","10.171","1680"
"112720","4.498","1265"
"112721","14.625","1354"
"112722","13.764","1789"
"112723","6.842","2175"
"112724","13.569","4633"
"112725","5.058","1090"
"112726","13.943","1369"
"112727","15.368","1156"
"112728","7.351","2344"
"112729","6.307","1363"
"112730","15.941","2011"
"112731","9.528","1846"
"112732","7.732","1047"
"112733","11.1","1514"
"112734","13.027","1877"
"112735","16.503","1677"
"112736","6.739","1201"
"112737","15.118","2568"
"112738","4.709","1342"
"112739","8.674","1247"
"112740","7.136","1797"
"112741","13.23","1629"
"112742","9.85","1177"
"112743","7.109","1527"
"112744","7.476","1120"
"112745","11.04","1915"
"112746","13.115","1360"
"112747","6.51","1240"
"112748","17.708","1241"
"112749","18.117","1063"
"112750","9.93","2745"
"112751","15.375","1351"
"112752","13.293","1292"
"112753","5.624","1097"
"112754","10.521","1609"
"112755","9.089","2185"
"112756","10.216","1948"
"112757","9.813","1308"
"112758","8.494","1175"
"112759","7.906","1133"
"112760","9.384","1094"
"112761","9.962","1552"
"112762","9.953","2817"
"112763","15.635","1816"
"112764","6.824","1302"
"112765","10.728","1150"
"112766","7.73","1261"
"112767","9.721","1600"
"112768","11.97","1317"
"112769","10.62","1657"
"112770","12.684","2450"
"112771","9.481","3515"
"112772","9.97","1540"
"112773","13.536","1273"
"112774","10.46","1151"
"112775","9.223","1182"
"112776","17.463","1677"
"112777","14.408","1753"
"112778","8.154","1873"
"112779","6.343","1365"
"112780","6.739","1363"
"112781","14.606","1288"
"112782","9.347","1189"
"112783","23.194","1955"
"112784","11.449","1059"
"112785","8.922","1019"
"112786","30.034","1183"
"112787","13.874","1422"
"112788","27.967","1848"
"112789","10.79","1063"
"112790","10.214","3258"
"112791","29.214","2756"
"112792","8.852","1298"
"112793","10.017","1146"
"112794","7.002","1325"
"112795","8.09","1898"
"112796","6.676","1234"
"112797","9.422","1597"
"112798","11.911","2824"
"112799","13.873","1646"
"112800","10.303","1068"
"112801","5.638","1088"
"112802","9.789","1584"
"112803","5.867","1127"
"112804","8.125","1284"
"112805","6.781","1234"
"112806","13.222","2031"
"112807","6.777","1509"
"112808","14.935","1597"
"112809","8.567","1501"
"112810","9.409","1141"
"112811","14.499","1283"
"112812","11.891","1133"
"112813","9.275","1165"
"112814","8.043","1337"
"112815","12.003","1203"
"112816","14.106","1054"
"112817","8.694","1175"
"112818","10.977","2540"
"112819","15.969","2810"
"112820","17.414","1060"
"112821","10.527","1560"
"112822","6.465","1446"
"112823","5.65","1156"
"112824","9.598","1392"
"112825","10.784","1885"
"112826","9.305","1819"
"112827","8.843","3521"
"112828","12.615","1205"
"112829","4.47","1188"
"112830","14.377","2695"
"112831","21.362","1106"
"112832","8.573","1456"
"112833","9.956","1147"
"112834","10.102","1208"
"112835","9.376","1472"
"112836","5.671","1224"
"112837","10.347","1052"
"112838","18.79","1267"
"112839","9.224","1660"
"112840","6.908","1167"
"112841","17.338","1349"
"112842","9.208","1152"
"112843","9.022","1347"
"112844","11.362","1712"
"112845","10.605","1187"
"112846","8.217","1146"
"112847","7.519","2502"
"112848","15.061","3039"
"112849","9.946","1512"
"112850","12.744","1212"
"112851","8.815","1143"
"112852","6.912","1345"
"112853","5.526","1389"
"112854","9.405","1369"
"112855","15.86","1491"
"112856","8.503","1535"
"112857","10.04","1307"
"112858","10.359","1873"
"112859","12.96","1390"
"112860","7.553","1187"
"112861","7.249","1064"
"112862","8.132","2220"
"112863","8.215","2143"
"112864","15.851","2499"
"112865","13.869","1080"
"112866","34.115","1258"
"112867","17.378","1080"
"112868","11.378","1445"
"112869","11.895","1021"
"112870","11.037","3222"
"112871","11.464","1178"
"112872","14.199","1985"
"112873","8.22","1248"
"112874","10.586","1407"
"112875","13.75","1446"
"112876","10.89","2287"
"112877","10.584","1651"
"112878","13.874","1969"
